TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,RewardPointsEarned,ChannelUsed
1065,5/4/2025,1150,2094,401,3,2466.75,180,
1066,5/4/2025,1034,2032,404,1,1702.08,400,
1067,5/4/2025,1021,2036,404,2,348.77,0,
1068,5/4/2025,1048,2000,401,0,4846.55,120,
1069,5/4/2025,1133,2000,404,1,872.38,500,
1070,5/4/2025,1176,2040,404,2,55.26,150,
1071,5/4/2025,1027,2019,404,2,747.14,180,
1072,5/4/2025,1066,2068,404,2,1968.58,800,
1073,5/4/2025,1156,2035,404,1,0,40,
1074,5/4/2025,1105,2070,404,1,0,20,
1075,5/4/2025,1094,2071,404,2,984.26,10,
1076,5/4/2025,1078,2073,403,3,499.43,150,
1077,5/4/2025,1188,2017,401,1,417.33,180,
1078,5/4/2025,1114,2089,402,0,827.04,400,
1079,5/4/2025,1054,2065,404,2,376.27,0,
1080,5/4/2025,1140,2078,401,1,255.62,120,
1081,5/4/2025,1099,2081,401,0,1492.44,500,
1082,5/4/2025,1037,2060,404,0,1225.14,150,
1083,5/4/2025,1016,2033,402,2,2007,180,
1084,5/4/2025,1020,2077,401,3,561.83,800,
1085,5/4/2025,1102,2078,403,0,142.01,80,
1086,5/4/2025,1198,2022,404,3,671.18,60,
1087,5/4/2025,1002,2025,403,1,503.32,40,
1088,5/4/2025,1008,2076,402,1,1450.93,40,
1089,5/4/2025,1172,2004,403,1,834.52,20,
1090,5/4/2025,1167,2000,402,0,969.31,10,
1091,5/4/2025,1070,2099,404,2,1551.17,150,
1092,5/4/2025,1171,2050,404,1,168.1,180,
1093,5/4/2025,1132,2001,401,0,2061.75,400,
1094,5/4/2025,1140,2036,403,2,348.77,0,
1095,5/4/2025,1070,2028,402,3,2551.76,120,
1096,5/4/2025,1103,2073,401,2,0,500,
1097,5/4/2025,1044,2052,401,0,2193.78,150,
1098,5/4/2025,1128,2037,403,0,0,180,
1099,5/4/2025,1131,2032,403,3,4728,800,
1100,5/4/2025,1096,2072,404,1,378.27,80,
1101,5/4/2025,1193,2043,404,3,2620.35,60,
1102,5/4/2025,1150,2003,404,0,1155.54,40,
1103,5/4/2025,1066,2008,404,1,59.93,150,
1104,5/4/2025,1173,2089,402,2,0,180,
1105,5/4/2025,1105,2045,401,2,499.42,400,
1106,5/4/2025,1063,2036,401,3,653.94,0,
1107,5/4/2025,1172,2095,403,0,981.58,120,
1108,5/4/2025,1141,2022,404,2,0,500,
1109,5/4/2025,1090,2027,403,1,698.25,150,
1110,5/4/2025,1191,2087,402,3,955.92,180,
1111,5/4/2025,1188,2025,402,1,251.66,800,
1112,5/4/2025,1067,2026,402,1,380.81,80,
1113,5/4/2025,1063,2079,403,1,1710.97,60,
1114,5/4/2025,1199,2013,401,0,5612.16,40,
1115,5/4/2025,1173,2084,404,0,281.85,40,
1116,5/4/2025,1195,2069,401,3,697.17,20,
1117,5/4/2025,1095,2079,403,3,950.54,10,
1118,5/4/2025,1147,2035,404,1,809.99,150,
1119,5/4/2025,1195,2065,403,3,1411.02,180,
1120,5/4/2025,1056,2096,402,0,0,400,
1121,5/4/2025,1134,2054,404,0,3602.04,0,
1122,5/4/2025,1128,2044,404,1,373.64,150,
1123,5/4/2025,1117,2015,404,2,1619.93,180,
1124,5/4/2025,1176,2001,401,1,371.12,400,
1125,5/4/2025,1097,2074,401,2,527.6,0,
1126,5/4/2025,1092,2078,403,1,383.43,120,
1127,5/4/2025,1140,2033,402,2,1338,500,
1128,5/4/2025,1120,2078,403,2,227.22,150,
1129,5/4/2025,1047,2063,404,1,0,180,
1130,5/4/2025,1107,2089,403,2,330.82,800,
1131,5/4/2025,1102,2035,404,1,1619.98,80,
1132,5/4/2025,1146,2016,402,0,0,60,
1133,5/4/2025,1184,2034,402,3,680.85,40,
1134,5/4/2025,1097,2025,402,1,1258.29,40,
1135,5/4/2025,1121,2001,402,3,0,20,
1136,5/4/2025,1127,2017,403,3,0,10,
1137,5/4/2025,1076,2032,401,3,6619.2,150,
1138,5/4/2025,1025,2088,402,0,0,180,
1139,5/4/2025,1055,2032,404,0,945.6,400,
1140,5/4/2025,1115,2095,403,2,0,0,
1141,5/4/2025,1092,2046,403,2,80.23,80,
1142,5/4/2025,1005,2052,401,2,1170.02,60,
1143,5/4/2025,1173,2077,402,1,1516.94,40,
1144,5/4/2025,1199,2036,403,2,871.92,40,
1145,5/4/2025,1172,2065,404,3,2822.04,20,
1146,5/4/2025,1020,2048,403,3,1072.89,10,
1147,5/4/2025,1161,2018,402,2,1301.42,150,
1148,5/4/2025,1107,2080,404,0,4993.56,180,
1149,5/4/2025,1020,2020,403,1,1014.74,400,
1150,5/4/2025,1080,2040,403,2,55.26,0,
1151,5/4/2025,1154,2082,404,2,639.84,40,
1152,5/4/2025,1113,2099,403,3,646.32,20,
1153,5/4/2025,1105,2021,402,0,835.41,10,
1154,5/4/2025,1032,2093,402,2,2419.01,150,
1155,5/4/2025,1190,2089,401,1,0,180,
1156,5/4/2025,1042,2050,401,0,1120.68,400,
1157,5/4/2025,1016,2060,401,0,816.76,0,
1158,5/4/2025,1197,2050,401,0,560.34,120,
1159,5/4/2025,1067,2079,402,0,1901.08,500,
1160,5/4/2025,1167,2049,403,1,0,150,
1161,5/4/2025,1063,2094,403,3,493.35,180,
1162,5/4/2025,1160,2016,402,1,1162.87,800,
1163,5/4/2025,1007,2004,403,2,2225.4,80,
1164,5/4/2025,1121,2059,403,3,2048.2,120,
1165,5/4/2025,1034,2089,402,3,2481.12,200,
1166,5/4/2025,1161,2095,404,2,392.63,80,
1167,5/4/2025,1088,2061,402,0,799.68,60,
1168,5/4/2025,1113,2039,403,3,976.44,40,
1169,5/4/2025,1066,2019,403,0,933.93,20,
1170,5/4/2025,1000,2066,402,2,412.85,10,
1171,5/4/2025,1073,2060,401,3,0,150,
1172,5/4/2025,1193,2061,403,0,199.92,180,
1173,5/4/2025,1196,2055,403,1,194.18,400,
1174,5/4/2025,1001,2070,403,1,61.52,0,
1175,5/4/2025,1105,2071,404,3,615.16,120,
1176,5/4/2025,1063,2020,404,3,375.83,500,
1177,5/4/2025,1056,2033,401,3,836.25,150,
1178,5/4/2025,1160,2030,403,2,271.95,180,
1179,5/4/2025,1166,2095,403,3,1472.37,800,
1180,5/4/2025,1048,2008,402,1,0,700,
1181,5/4/2025,1074,2014,404,3,738.9,600,
1182,5/4/2025,1069,2089,404,1,372.17,40,
1183,5/4/2025,1082,2002,402,0,1732,20,
1184,5/4/2025,1136,2002,402,0,1732,10,
1185,5/4/2025,1072,2034,402,3,0,150,
1186,5/4/2025,1186,2001,402,0,824.7,180,
1187,5/4/2025,1038,2001,404,1,0,400,
1188,5/4/2025,1087,2053,403,3,2440.6,0,
1189,5/4/2025,1095,2059,401,2,1638.56,120,
1190,5/4/2025,1020,2096,402,0,2688.72,500,
1191,5/4/2025,1068,2099,404,0,1938.96,150,
1192,5/4/2025,1139,2060,402,1,1102.63,180,
1193,5/4/2025,1064,2048,401,0,715.26,800,
1194,5/4/2025,1196,2091,402,3,0,700,
1195,5/4/2025,1197,2056,402,0,1049.44,600,
1196,5/4/2025,1050,2058,401,1,1800.22,120,
1197,5/4/2025,1121,2049,403,2,751.87,200,
1198,5/4/2025,1040,2080,401,0,1664.52,80,
1199,5/4/2025,1064,2061,403,1,179.93,60,
1200,5/4/2025,1092,2006,402,0,198,40,
1201,5/4/2025,1060,2081,404,2,1193.95,20,
1202,5/4/2025,1003,2021,403,0,2506.23,10,
1203,5/4/2025,1101,2031,401,0,1130.6,150,
1204,5/4/2025,1148,2088,404,1,0,180,
1205,5/4/2025,1095,2098,401,1,2451.22,400,
1206,5/4/2025,1040,2063,401,2,883.94,0,
1207,5/4/2025,1194,2080,401,0,1664.52,120,
1208,5/4/2025,1091,2082,402,0,0,500,
1209,5/4/2025,1032,2062,402,2,1981.95,150,
1210,5/4/2025,1142,2082,403,3,799.8,180,
1211,5/4/2025,1187,2024,401,3,372.81,800,
1212,5/4/2025,1091,2092,402,2,385.77,700,
1213,5/4/2025,1010,2062,404,2,990.98,600,
1214,5/4/2025,1138,2089,404,1,744.34,120,
1215,5/4/2025,1145,2023,403,2,1503.26,200,
1216,5/4/2025,1187,2059,403,1,1843.38,80,
1217,5/4/2025,1017,2067,402,3,0,60,
1218,5/4/2025,1075,2033,403,3,836.25,40,
1219,5/4/2025,1000,2099,404,1,2326.75,20,
1220,5/4/2025,1004,2079,403,1,0,10,
1221,5/4/2025,1082,2092,401,3,0,150,
1222,5/4/2025,1048,2067,404,1,785.56,180,
1223,5/4/2025,1156,2036,403,3,0,400,
1224,5/4/2025,1164,2041,401,0,804.21,0,
1225,5/4/2025,1133,2084,401,0,0,120,
1226,5/4/2025,1033,2022,401,1,604.06,500,
1227,5/4/2025,1027,2062,402,0,1238.72,150,
1228,5/4/2025,1008,2073,404,3,1498.29,180,
1229,5/4/2025,1134,2079,403,0,950.54,800,
1230,5/4/2025,1093,2028,401,0,1275.88,700,
1231,5/4/2025,1053,2083,404,0,2304.48,600,
1232,5/4/2025,1119,2081,401,2,0,120,
1233,5/4/2025,1142,2095,404,2,1177.9,200,
1234,5/4/2025,1181,2007,403,0,583.39,80,
1235,5/4/2025,1187,2009,403,0,265.24,60,
1236,5/4/2025,1055,2066,401,0,2580.3,40,
1237,5/4/2025,1185,2029,404,1,12.16,20,
1238,5/4/2025,1049,2067,402,1,261.86,10,
1239,5/4/2025,1142,2095,404,0,1963.16,150,
1240,5/4/2025,1196,2081,403,3,746.22,180,
1241,5/4/2025,1179,2085,404,0,242.15,400,
1242,5/4/2025,1042,2023,404,2,2254.9,0,
1243,5/4/2025,1168,2020,404,2,601.33,120,
1244,5/4/2025,1080,2070,403,2,0,500,
1245,5/4/2025,1105,2097,404,2,673.68,150,
1246,5/4/2025,1155,2030,402,3,509.91,180,
1247,5/4/2025,1196,2070,403,2,27.34,800,
1248,5/4/2025,1115,2057,404,0,1747.92,700,
1249,5/4/2025,1185,2004,403,0,2781.75,600,
1250,5/4/2025,1132,2017,403,0,0,120,
1251,5/4/2025,1076,2028,402,2,1020.7,200,
1252,5/4/2025,1005,2098,403,1,3268.3,80,
1253,5/4/2025,1024,2004,404,2,1483.6,60,
1254,5/4/2025,1039,2017,403,2,370.96,40,
1255,5/4/2025,1149,2031,402,2,904.48,20,
1256,5/4/2025,1076,2011,404,1,737.53,10,
1257,5/4/2025,1187,2009,403,3,198.93,150,
1258,5/4/2025,1044,2062,401,2,495.49,180,
1259,5/4/2025,1009,2093,404,0,0,400,
1260,5/4/2025,1199,2007,403,2,1400.14,0,
1261,5/4/2025,1111,2053,401,1,3294.81,120,
1262,5/4/2025,1191,2083,401,3,768.16,500,
1263,5/4/2025,1013,2039,401,2,1562.3,150,
1264,5/4/2025,1138,2072,402,2,672.48,180,
1265,5/4/2025,1128,2089,402,1,744.34,800,
1266,5/4/2025,1012,2086,404,3,2682.3,700,
1267,5/4/2025,1192,2076,401,1,1450.93,600,
1268,5/4/2025,1110,2037,404,1,324.13,80,
1269,5/4/2025,1033,2043,401,3,4367.25,60,
1270,5/4/2025,1146,2095,401,3,1963.16,40,
1271,5/4/2025,1067,2010,404,3,0,20,
1272,5/4/2025,1198,2089,402,1,744.34,10,
1273,5/4/2025,1123,2071,402,3,1845.48,150,
1274,5/4/2025,1101,2083,402,1,2074.03,180,
1275,5/4/2025,1062,2009,403,3,66.31,400,
1276,5/4/2025,1082,2087,401,0,318.64,0,
1277,5/4/2025,1171,2052,404,2,0,120,
1278,5/4/2025,1089,2024,403,2,298.25,500,
1279,5/4/2025,1152,2083,401,2,1843.58,150,
1280,5/4/2025,1043,2044,404,1,373.64,180,
1281,5/4/2025,1112,2005,402,1,0,800,
1282,5/4/2025,1175,2047,402,0,1004.94,80,
1283,5/4/2025,1028,2094,401,1,888.03,60,
1284,5/4/2025,1158,2018,403,0,2169.04,40,
1285,5/4/2025,1087,2088,401,2,567.48,20,
1286,5/4/2025,1115,2060,401,2,980.11,10,
1287,5/4/2025,1053,2094,402,1,888.03,150,
1288,5/4/2025,1139,2066,403,3,2580.3,180,
1289,5/4/2025,1159,2093,402,0,0,400,
1290,5/4/2025,1096,2074,401,2,1055.2,0,
1291,5/4/2025,1043,2007,403,1,525.05,120,
1292,5/4/2025,1178,2079,403,0,950.54,500,
1293,5/4/2025,1119,2083,401,0,768.16,150,
1294,5/4/2025,1099,2084,403,2,0,180,
1295,5/4/2025,1027,2002,403,3,866,800,
1296,5/4/2025,1059,2048,401,2,572.21,40,
1297,5/4/2025,1124,2076,401,1,2176.39,20,
1298,5/4/2025,1050,2064,404,0,1470.2,10,
1299,5/4/2025,1010,2031,403,2,1356.72,150,
1300,5/4/2025,1125,2050,402,0,373.56,180,
1301,5/4/2025,1088,2087,403,2,509.82,400,
1302,5/4/2025,1160,2038,402,2,2223.62,0,
1303,5/4/2025,1015,2080,403,3,2496.78,120,
1304,5/4/2025,1007,2071,403,1,553.64,500,
1305,5/4/2025,1038,2043,404,1,786.1,150,
1306,5/4/2025,1022,2093,404,1,2721.38,180,
1307,5/4/2025,1106,2030,402,3,1019.82,800,
1308,5/4/2025,1079,2077,403,3,561.83,80,
1309,5/4/2025,1138,2016,402,1,872.15,60,
1310,5/4/2025,1148,2069,402,1,418.3,40,
1311,5/4/2025,1079,2088,402,3,709.35,40,
1312,5/4/2025,1197,2018,402,2,867.62,20,
1313,5/4/2025,1017,2071,401,1,553.64,10,
1314,5/4/2025,1081,2018,401,2,867.62,150,
1315,5/4/2025,1105,2052,403,3,731.26,180,
1316,5/4/2025,1190,2081,403,1,0,400,
1317,5/4/2025,1199,2024,401,1,223.69,0,
1318,5/4/2025,1047,2003,403,1,346.66,120,
1319,5/4/2025,1152,2029,402,0,27.02,500,
1320,5/4/2025,1091,2010,404,1,210.17,150,
1321,5/4/2025,1128,2077,404,2,0,180,
1322,5/4/2025,1047,2049,404,3,0,800,
1323,5/4/2025,1035,2020,402,1,676.49,80,
1324,5/4/2025,1008,2052,401,2,585.01,60,
1325,5/4/2025,1105,2028,402,1,1148.29,40,
1326,5/4/2025,1016,2022,404,3,2684.72,150,
1327,5/4/2025,1176,2041,404,1,1447.58,180,
1328,5/4/2025,1109,2051,401,3,469.28,400,
1329,5/4/2025,1184,2040,404,0,103.62,0,
1330,5/4/2025,1133,2013,404,3,3741.44,120,
1331,5/4/2025,1010,2031,404,0,1130.6,500,
1332,5/4/2025,1142,2049,401,1,0,150,
1333,5/4/2025,1074,2056,404,2,839.55,180,
1334,5/4/2025,1198,2036,404,1,392.36,800,
1335,5/4/2025,1108,2037,401,1,648.25,80,
1336,5/4/2025,1118,2082,404,0,799.8,60,
1337,5/4/2025,1184,2064,401,1,264.64,40,
1338,5/4/2025,1199,2074,402,3,1978.5,40,
1339,5/4/2025,1105,2041,404,0,0,20,
1340,5/4/2025,1045,2058,402,3,0,10,
1341,5/4/2025,1023,2032,403,1,1702.08,150,
1342,5/4/2025,1183,2093,401,0,2267.82,180,
1343,5/4/2025,1029,2090,404,2,57.31,400,
1344,5/4/2025,1021,2067,404,1,261.86,0,
1345,5/4/2025,1096,2070,404,0,136.72,150,
1346,5/4/2025,1196,2021,403,1,751.87,180,
1347,5/4/2025,1041,2018,402,0,1084.52,400,
1348,5/4/2025,1107,2039,403,3,0,0,
1349,5/4/2025,1073,2080,402,0,3329.04,120,
1350,5/4/2025,1033,2025,401,2,671.09,500,
1351,5/4/2025,1003,2058,404,3,2000.25,150,
1352,5/4/2025,1139,2000,404,1,1744.76,180,
1353,5/4/2025,1055,2075,404,3,3122.56,800,
1354,5/4/2025,1104,2056,401,0,1574.16,80,
1355,5/4/2025,1062,2070,403,1,30.76,60,
1356,5/4/2025,1012,2023,402,0,2818.62,40,
1357,5/4/2025,1167,2044,401,1,560.47,40,
1358,5/4/2025,1008,2085,403,2,0,20,
1359,5/4/2025,1022,2006,401,3,990,10,
1360,5/4/2025,1045,2020,403,1,1352.99,150,
1361,5/4/2025,1116,2095,403,0,981.58,180,
1362,5/4/2025,1023,2098,403,2,1452.58,400,
1363,5/4/2025,1094,2048,401,3,1072.89,0,
1364,5/4/2025,1140,2008,403,3,0,80,
1365,5/4/2025,1034,2015,403,2,1079.95,60,
1366,5/4/2025,1134,2052,402,1,1316.27,40,
1367,5/4/2025,1156,2007,401,0,1750.17,40,
1368,5/4/2025,1123,2092,403,3,0,20,
1369,5/4/2025,1155,2040,403,2,27.63,10,
1370,5/4/2025,1033,2078,404,3,568.04,150,
1371,5/4/2025,1126,2023,402,2,2254.9,180,
1372,5/4/2025,1049,2000,401,0,3877.24,400,
1373,5/4/2025,1119,2080,401,1,0,0,
1374,5/4/2025,1157,2053,404,0,1830.45,40,
1375,5/4/2025,1085,2044,402,0,207.58,20,
1376,5/4/2025,1163,2025,403,2,447.39,10,
1377,5/4/2025,1017,2039,403,2,3905.76,150,
1378,5/4/2025,1196,2000,401,2,0,180,
1379,5/4/2025,1087,2050,401,1,168.1,400,
1380,5/4/2025,1049,2042,403,3,670.44,0,
1381,5/4/2025,1121,2004,402,3,3709,120,
1382,5/4/2025,1039,2080,404,2,665.81,500,
1383,5/4/2025,1118,2052,401,2,0,150,
1384,5/4/2025,1144,2092,403,0,1446.63,180,
1385,5/4/2025,1053,2073,403,2,1198.63,800,
1386,5/4/2025,1016,2019,403,0,0,80,
1387,5/4/2025,1086,2048,402,3,1072.89,120,
1388,5/4/2025,1047,2076,401,2,0,200,
1389,5/4/2025,1180,2040,401,2,110.53,80,
1390,5/4/2025,1105,2011,404,1,0,60,
1391,5/4/2025,1095,2057,403,1,786.56,40,
1392,5/4/2025,1134,2038,402,0,926.51,20,
1393,5/4/2025,1095,2004,402,0,0,10,
1394,5/4/2025,1113,2064,401,3,294.04,150,
1395,5/4/2025,1128,2019,402,2,1494.29,180,
1396,5/4/2025,1123,2093,403,2,3023.76,400,
1397,5/4/2025,1036,2098,401,1,817.07,0,
1398,5/4/2025,1052,2092,401,3,1928.84,120,
1399,5/4/2025,1099,2091,401,0,905.79,500,
1400,5/4/2025,1079,2005,401,2,1715.12,150,
1401,5/4/2025,1119,2005,401,2,686.05,180,
1402,5/4/2025,1005,2073,403,1,0,800,
1403,5/4/2025,1082,2025,402,2,223.7,700,
1404,5/4/2025,1070,2068,403,3,2460.72,600,
1405,5/4/2025,1171,2015,403,1,0,120,
1406,5/4/2025,1040,2035,401,0,899.99,200,
1407,5/4/2025,1159,2071,401,1,1660.93,80,
1408,5/4/2025,1138,2044,403,2,0,60,
1409,5/4/2025,1036,2090,403,1,0,40,
1410,5/4/2025,1043,2009,403,2,106.1,20,
1411,5/4/2025,1138,2056,401,1,944.5,10,
1412,5/4/2025,1007,2060,401,0,816.76,150,
1413,5/4/2025,1098,2006,401,3,990,180,
1414,5/4/2025,1100,2022,404,2,1610.83,400,
1415,5/4/2025,1079,2042,402,0,167.61,0,
1416,5/4/2025,1193,2097,404,1,2273.67,120,
1417,5/4/2025,1023,2089,404,0,413.52,500,
1418,5/4/2025,1116,2039,404,3,3905.76,150,
1419,5/4/2025,1059,2028,402,2,1531.06,180,
1420,5/4/2025,1093,2050,402,2,298.85,800,
1421,5/4/2025,1083,2058,404,0,2000.25,700,
1422,5/4/2025,1016,2060,401,2,653.41,600,
1423,5/4/2025,1122,2059,402,2,1228.92,120,
1424,5/4/2025,1196,2044,402,0,207.58,200,
1425,5/4/2025,1103,2091,401,2,2173.9,80,
1426,5/4/2025,1142,2083,401,2,1229.06,60,
1427,5/4/2025,1136,2059,404,3,2560.25,40,
1428,5/4/2025,1061,2079,402,1,2566.46,20,
1429,5/4/2025,1123,2049,401,2,751.87,10,
1430,5/4/2025,1053,2088,404,3,709.35,150,
1431,5/4/2025,1145,2043,402,1,1572.21,180,
1432,5/4/2025,1169,2085,401,3,1210.75,400,
1433,5/4/2025,1029,2075,404,2,1249.02,0,
1434,5/4/2025,1142,2012,404,1,1682.61,120,
1435,5/4/2025,1078,2051,401,0,117.32,500,
1436,5/4/2025,1175,2076,404,2,1289.71,150,
1437,5/4/2025,1126,2082,401,0,1066.4,180,
1438,5/4/2025,1055,2017,401,1,1669.32,800,
1439,5/4/2025,1169,2019,404,2,747.14,700,
1440,5/4/2025,1099,2078,404,1,383.43,600,
1441,5/4/2025,1052,2087,403,2,0,120,
1442,5/4/2025,1145,2086,403,3,2682.3,200,
1443,5/4/2025,1183,2044,401,0,1037.9,80,
1444,5/4/2025,1156,2065,404,1,423.31,60,
1445,5/4/2025,1075,2007,403,0,1166.78,40,
1446,5/4/2025,1000,2090,403,0,143.28,20,
1447,5/4/2025,1072,2003,402,3,0,10,
1448,5/4/2025,1179,2075,404,2,1873.54,150,
1449,5/4/2025,1182,2048,404,3,357.63,180,
1450,5/4/2025,1111,2069,402,1,836.6,400,
1451,5/4/2025,1121,2017,402,3,2782.2,0,
1452,5/4/2025,1092,2053,402,2,1464.36,120,
1453,5/4/2025,1171,2016,402,0,646.04,500,
1454,5/4/2025,1018,2082,401,1,0,150,
1455,5/4/2025,1184,2062,404,1,1672.27,180,
1456,5/4/2025,1021,2017,404,3,463.7,800,
1457,5/4/2025,1178,2077,404,1,505.65,700,
1458,5/4/2025,1116,2065,404,3,470.34,600,
1459,5/4/2025,1098,2045,402,1,280.93,120,
1460,5/4/2025,1108,2077,401,3,1685.49,200,
1461,5/4/2025,1187,2030,403,3,509.91,80,
1462,5/4/2025,1139,2073,403,0,499.43,60,
1463,5/4/2025,1009,2072,404,2,0,40,
1464,5/4/2025,1028,2074,404,0,3297.5,20,
1465,5/4/2025,1036,2093,403,3,0,10,
1466,5/4/2025,1132,2010,401,1,0,150,
1467,5/4/2025,1120,2080,401,2,665.81,180,
1468,5/4/2025,1156,2006,403,0,198,400,
1469,5/4/2025,1120,2058,404,2,1600.2,0,
1470,5/4/2025,1107,2045,403,2,249.71,120,
1471,5/4/2025,1042,2004,403,2,0,500,
1472,5/4/2025,1015,2080,404,1,749.03,150,
1473,5/4/2025,1146,2006,403,0,792,180,
1474,5/4/2025,1073,2062,401,1,1114.85,800,
1475,5/4/2025,1129,2009,403,2,0,700,
1476,5/4/2025,1033,2078,403,2,340.82,600,
1477,5/4/2025,1065,2001,401,1,371.12,120,
1478,5/4/2025,1151,2094,402,3,493.35,200,
1479,5/4/2025,1094,2022,403,1,0,80,
1480,5/4/2025,1124,2023,401,2,2254.9,60,
1481,5/4/2025,1021,2018,402,3,542.26,40,
1482,5/4/2025,1192,2052,404,1,0,20,
1483,5/4/2025,1169,2056,402,1,944.5,10,
1484,5/4/2025,1147,2093,403,0,2267.82,150,
1485,5/4/2025,1164,2033,401,0,836.25,180,
1486,5/4/2025,1042,2059,404,3,3072.3,400,
1487,5/4/2025,1077,2060,402,3,1633.52,0,
1488,5/4/2025,1174,2090,404,3,286.56,120,
1489,5/4/2025,1067,2018,404,0,2169.04,500,
1490,5/4/2025,1073,2057,404,2,349.58,150,
1491,5/4/2025,1135,2087,401,0,318.64,180,
1492,5/4/2025,1136,2081,403,3,2238.66,800,
1493,5/4/2025,1156,2083,403,2,1229.06,700,
1494,5/4/2025,1069,2034,401,2,217.87,600,
1495,5/4/2025,1167,2074,404,3,2638,120,
1496,5/4/2025,1197,2086,402,1,2414.07,200,
1497,5/4/2025,1133,2043,402,2,1397.52,80,
1498,5/4/2025,1140,2001,401,0,1237.05,60,
1499,5/4/2025,1003,2052,401,0,731.26,40,
1500,5/4/2025,1175,2057,403,1,1179.85,20,
1501,5/4/2025,1185,2036,403,1,980.91,10,
1502,5/4/2025,1008,2003,401,0,0,150,
1503,5/4/2025,1152,2084,402,0,281.85,180,
1504,5/4/2025,1181,2015,401,1,1214.95,400,
1505,5/4/2025,1096,2084,402,0,0,0,
1506,5/4/2025,1178,2023,403,2,1503.26,120,
1507,5/4/2025,1119,2084,401,3,0,500,
1508,5/4/2025,1070,2098,404,2,1452.58,150,
1509,5/4/2025,1065,2020,401,2,300.66,180,
1510,5/4/2025,1198,2007,404,3,2333.56,800,
1511,5/4/2025,1085,2007,403,2,933.42,700,
1512,5/4/2025,1045,2056,401,3,3148.32,600,
1513,5/4/2025,1051,2078,404,1,383.43,80,
1514,5/4/2025,1165,2062,401,1,557.42,60,
1515,5/4/2025,1138,2098,404,1,817.07,40,
1516,5/4/2025,1157,2082,401,3,1066.4,20,
1517,5/4/2025,1183,2033,401,0,0,10,
1518,5/4/2025,1018,2009,403,3,0,150,
1519,5/4/2025,1004,2063,402,0,552.46,180,
1520,5/4/2025,1009,2085,404,2,193.72,400,
1521,5/4/2025,1038,2089,403,3,1240.56,0,
1522,5/4/2025,1147,2000,404,3,4846.55,120,
1523,5/4/2025,1111,2051,401,1,211.18,500,
1524,5/4/2025,1000,2049,404,0,5639.04,150,
1525,5/4/2025,1145,2068,403,2,656.19,180,
1526,5/4/2025,1174,2038,404,0,1853.02,800,
1527,5/4/2025,1161,2082,401,2,213.28,80,
1528,5/4/2025,1136,2043,401,3,3493.8,60,
1529,5/4/2025,1194,2098,403,1,2451.22,40,
1530,5/4/2025,1045,2070,401,3,102.54,20,
1531,5/4/2025,1169,2024,403,3,621.35,10,
1532,5/4/2025,1027,2080,403,3,2496.78,150,
1533,5/4/2025,1021,2080,404,1,2247.1,180,
1534,5/4/2025,1035,2004,402,0,1854.5,400,
1535,5/4/2025,1184,2075,402,3,2341.92,0,
1536,5/4/2025,1099,2008,403,3,66.59,120,
1537,5/4/2025,1136,2057,401,0,1310.94,500,
1538,5/4/2025,1086,2007,403,0,1750.17,150,
1539,5/4/2025,1103,2015,402,3,2024.91,180,
1540,5/4/2025,1173,2068,402,1,0,800,
1541,5/4/2025,1018,2004,402,3,927.25,40,
1542,5/4/2025,1167,2002,404,0,866,20,
1543,5/4/2025,1062,2089,402,0,2067.6,10,
1544,5/4/2025,1044,2080,401,2,665.81,150,
1545,5/4/2025,1024,2058,402,0,2000.25,180,
1546,5/4/2025,1027,2014,404,1,443.34,400,
1547,5/4/2025,1016,2025,404,2,671.09,0,
1548,5/4/2025,1188,2086,404,2,2861.12,120,
1549,5/4/2025,1030,2087,402,2,382.37,500,
1550,5/4/2025,1054,2097,401,1,2273.67,150,
1551,5/4/2025,1085,2008,401,2,106.54,180,
1552,5/4/2025,1036,2096,404,1,1814.89,800,
1553,5/4/2025,1178,2047,402,3,1004.94,80,
1554,5/4/2025,1062,2074,401,1,1187.1,60,
1555,5/4/2025,1025,2080,404,1,3745.17,40,
1556,5/4/2025,1004,2062,401,0,2477.44,40,
1557,5/4/2025,1001,2022,401,2,536.94,20,
1558,5/4/2025,1106,2088,404,1,1276.83,10,
1559,5/4/2025,1052,2018,403,3,2169.04,150,
1560,5/4/2025,1105,2030,402,0,339.94,180,
1561,5/4/2025,1152,2023,404,0,1879.08,400,
1562,5/4/2025,1160,2038,403,3,0,0,
1563,5/4/2025,1001,2071,402,1,1660.93,120,
1564,5/4/2025,1030,2067,401,2,465.52,500,
1565,5/4/2025,1194,2069,402,3,929.56,150,
1566,5/4/2025,1197,2080,402,2,1331.62,180,
1567,5/4/2025,1013,2024,401,1,335.53,800,
1568,5/4/2025,1175,2060,404,1,735.08,80,
1569,5/4/2025,1040,2085,401,0,484.3,60,
1570,5/4/2025,1165,2046,403,1,60.17,40,
1571,5/4/2025,1111,2032,403,3,3782.4,150,
1572,5/4/2025,1011,2013,401,1,1683.65,180,
1573,5/4/2025,1040,2003,404,0,385.18,400,
1574,5/4/2025,1018,2030,404,2,135.98,0,
1575,5/4/2025,1107,2025,403,1,754.97,120,
1576,5/4/2025,1199,2014,403,1,0,500,
1577,5/4/2025,1025,2030,404,1,0,150,
1578,5/4/2025,1096,2028,401,3,2551.76,180,
1579,5/4/2025,1149,2062,401,3,1858.08,800,
